CustomerID,LastPurchase,Frequency,Monetary,Recency,Cluster,Segment
15464,2011-01-05 15:56:00,1,1048.85,339,1,At Risk
15465,2011-11-20 10:11:00,18,7354.62,20,2,Champions
15466,2011-09-15 14:08:00,1,334.53,86,1,At Risk
15467,2011-11-30 14:17:00,3,524.88,10,0,Developing
15468,2011-10-19 13:49:00,2,467.51,52,0,Developing
15469,2011-10-20 16:21:00,2,538.55,51,0,Developing
15471,2011-12-07 14:12:00,1,469.48,3,0,Developing
15472,2011-08-18 15:17:00,1,371.56,114,1,At Risk
15473,2011-11-25 15:15:00,7,1771.2,15,2,Champions
15475,2011-09-23 15:20:00,1,454.10999999999996,78,1,At Risk
15478,2011-10-30 14:19:00,2,1441.42,41,3,Loyal
15480,2011-08-15 14:32:00,1,905.5,117,1,At Risk
15482,2011-11-24 10:46:00,12,11054.96,16,2,Champions
15483,2011-07-01 13:07:00,4,233.81,162,1,At Risk
15484,2011-12-08 15:03:00,4,3594.31,2,2,Champions
15485,2011-11-09 14:31:00,3,2575.0,31,3,Loyal
15488,2011-09-08 10:11:00,1,91.32000000000001,93,1,At Risk
15489,2011-11-17 08:53:00,3,1134.28,23,3,Loyal
15491,2011-09-05 15:56:00,6,3100.09,96,3,Loyal
15492,2011-11-11 14:53:00,2,659.4599999999999,29,0,Developing
15493,2011-11-07 12:04:00,5,2001.8,33,3,Loyal
15494,2011-11-18 14:51:00,2,1299.23,22,0,Developing
15497,2011-11-22 11:51:00,2,1262.2,18,0,Developing
15498,2011-12-07 12:48:00,27,13316.4,3,2,Champions
15500,2011-12-01 13:47:00,4,1131.56,9,0,Developing
15502,2011-11-24 12:48:00,12,10384.93,16,2,Champions
15503,2010-12-12 10:57:00,1,147.09,363,1,At Risk
15504,2011-09-19 13:45:00,1,52.83,82,1,At Risk
15505,2011-10-18 07:56:00,5,3610.96,53,3,Loyal
15506,2011-11-17 12:11:00,3,979.26,23,3,Loyal
15507,2011-06-21 11:19:00,1,492.36,172,1,At Risk
15508,2011-06-03 15:43:00,6,1000.27,190,3,Loyal
15510,2011-01-13 12:10:00,1,250.0,331,1,At Risk
15511,2011-11-28 09:43:00,5,909.23,12,3,Loyal
15512,2011-07-07 10:20:00,2,121.0,156,1,At Risk
15513,2011-11-06 14:36:00,19,14758.220000000001,34,2,Champions
15514,2011-11-27 14:40:00,11,4139.46,13,2,Champions
15516,2011-10-26 10:51:00,3,62.43,45,1,At Risk
15517,2011-04-20 14:02:00,1,267.03,234,1,At Risk
15518,2011-10-06 13:05:00,8,1942.45,65,3,Loyal
15520,2011-12-08 10:58:00,1,343.5,2,0,Developing
15521,2011-10-30 13:42:00,8,3000.2,41,3,Loyal
15522,2011-11-07 11:26:00,2,398.84,33,0,Developing
15523,2011-09-16 16:29:00,1,412.01000000000005,85,1,At Risk
15524,2011-11-15 12:09:00,1,440.0,25,0,Developing
15525,2011-12-07 14:43:00,3,825.92,3,0,Developing
15526,2011-11-06 15:04:00,2,148.44,34,0,Developing
15527,2011-11-21 12:17:00,8,2429.78,19,2,Champions
15528,2011-03-30 16:14:00,1,229.33,255,1,At Risk
15529,2011-11-17 11:29:00,11,3995.23,23,2,Champions
15530,2011-11-18 12:25:00,4,1502.35,22,3,Loyal
15531,2011-12-01 18:43:00,2,2007.44,9,0,Developing
15532,2011-11-14 14:51:00,4,1580.93,26,3,Loyal
15533,2011-11-20 15:35:00,3,807.57,20,0,Developing
15535,2011-06-19 16:02:00,4,536.4,174,3,Loyal
15537,2011-06-29 13:10:00,1,110.92,164,1,At Risk
15539,2011-12-02 13:36:00,1,538.46,8,0,Developing
15540,2011-11-28 13:51:00,1,213.3,12,0,Developing
15541,2011-08-17 14:58:00,1,85.13000000000001,115,1,At Risk
15543,2011-02-24 15:26:00,1,127.86,289,1,At Risk
15544,2011-11-30 16:43:00,9,3546.71,10,2,Champions
15545,2011-10-16 13:24:00,2,292.71999999999997,55,1,At Risk
15547,2011-12-02 12:52:00,14,4954.84,8,2,Champions
15549,2011-09-23 16:22:00,3,1693.26,78,3,Loyal
15550,2011-12-05 15:38:00,4,575.63,5,0,Developing
15551,2011-11-03 12:37:00,1,436.06,37,0,Developing
15552,2011-05-06 14:47:00,1,90.12,218,1,At Risk
15553,2011-10-10 14:02:00,1,437.23,61,1,At Risk
15554,2011-03-07 09:00:00,1,217.2,278,1,At Risk
15555,2011-11-27 16:19:00,16,4805.17,13,2,Champions
15556,2011-11-15 16:08:00,1,279.77,25,0,Developing
15557,2011-11-11 12:46:00,1,473.65000000000003,29,0,Developing
15561,2011-11-28 11:07:00,4,800.59,12,0,Developing
15562,2010-12-23 09:55:00,1,134.55,352,1,At Risk
15563,2011-11-17 14:50:00,4,1400.44,23,3,Loyal
15565,2011-10-20 14:33:00,2,173.16,51,1,At Risk
15567,2011-11-21 10:48:00,1,186.01,19,0,Developing
15568,2011-12-07 11:27:00,3,758.29,3,0,Developing
15569,2011-08-28 10:15:00,5,1375.71,104,3,Loyal
15570,2011-12-02 14:47:00,12,4165.52,8,2,Champions
15571,2011-11-28 10:02:00,4,650.4300000000001,12,0,Developing
15572,2011-12-05 10:09:00,7,2552.86,5,2,Champions
15573,2011-11-08 11:38:00,2,607.45,32,0,Developing
15574,2011-06-15 12:01:00,4,702.25,178,3,Loyal
15576,2011-11-02 12:03:00,1,940.6700000000001,38,0,Developing
15577,2011-07-11 17:03:00,3,258.88,152,1,At Risk
15578,2011-06-30 13:03:00,1,127.1,163,1,At Risk
15579,2011-10-02 12:45:00,2,348.6,69,1,At Risk
15581,2011-08-11 09:38:00,13,3679.9700000000003,121,3,Loyal
15582,2011-11-15 09:55:00,3,682.9100000000001,25,0,Developing
15584,2011-11-16 10:55:00,4,725.11,24,3,Loyal
15585,2011-06-16 08:38:00,1,455.3,177,1,At Risk
15587,2011-10-20 13:37:00,4,913.6800000000001,51,3,Loyal
15589,2011-03-29 09:54:00,3,478.53000000000003,256,1,At Risk
15592,2011-10-24 08:59:00,1,388.58,47,0,Developing
15593,2011-09-30 11:46:00,1,199.8,71,1,At Risk
15594,2011-11-24 08:53:00,5,1771.78,16,3,Loyal
15596,2011-08-31 10:55:00,5,1406.59,101,3,Loyal
15597,2011-11-04 13:26:00,1,324.57,36,0,Developing
15598,2011-10-17 16:04:00,1,240.68,54,1,At Risk
15599,2011-11-13 11:44:00,2,761.74,27,0,Developing
15601,2011-11-28 15:15:00,14,6776.56,12,2,Champions
15602,2011-12-01 14:14:00,9,1297.8700000000001,9,2,Champions
15603,2011-09-22 10:04:00,1,48.480000000000004,79,1,At Risk
15604,2011-10-18 14:47:00,1,216.39,53,1,At Risk
15605,2011-11-03 14:17:00,5,1198.23,37,3,Loyal
15606,2011-10-09 15:47:00,9,2920.16,62,3,Loyal
15607,2011-01-07 12:44:00,1,104.76,337,1,At Risk
15608,2011-11-11 13:20:00,4,1093.68,29,3,Loyal
15609,2011-06-08 13:00:00,1,298.48,185,1,At Risk
15610,2011-10-19 10:36:00,1,112.46000000000001,52,1,At Risk
15611,2011-11-30 12:36:00,13,1591.45,10,2,Champions
15612,2011-11-03 14:52:00,2,195.15,37,0,Developing
15615,2011-11-29 14:42:00,23,10399.74,11,2,Champions
15618,2011-11-07 08:34:00,4,776.851,33,3,Loyal
15619,2011-11-29 08:14:00,1,336.40000000000003,11,0,Developing
15620,2011-10-14 12:41:00,3,1553.18,57,3,Loyal
15621,2011-12-05 14:01:00,4,1293.03,5,0,Developing
15622,2011-10-27 16:44:00,9,3709.56,44,2,Champions
15623,2011-07-21 17:26:00,1,301.03,142,1,At Risk
15624,2011-08-15 11:38:00,4,588.13,117,3,Loyal
15625,2011-08-28 10:21:00,4,1534.26,104,3,Loyal
15626,2011-09-26 10:03:00,2,675.8,75,3,Loyal
15628,2011-12-05 10:24:00,9,2870.2400000000002,5,2,Champions
15630,2011-10-25 15:36:00,2,1186.35,46,3,Loyal
15632,2011-11-24 09:51:00,8,3285.31,16,2,Champions
15634,2011-11-22 16:28:00,1,243.55,18,0,Developing
15636,2011-09-11 11:17:00,2,724.76,90,3,Loyal
15637,2011-10-18 08:28:00,1,223.36,53,1,At Risk
15639,2011-07-28 14:30:00,1,425.32,135,1,At Risk
15640,2011-12-05 14:35:00,15,12515.66,5,2,Champions
15641,2011-08-26 14:04:00,4,1887.2,106,3,Loyal
15643,2011-06-01 07:38:00,3,664.0,192,1,At Risk
15644,2011-06-26 14:54:00,4,813.0,167,3,Loyal
15645,2011-11-21 11:55:00,1,612.01,19,0,Developing
15646,2011-07-05 09:53:00,3,447.64000000000004,158,1,At Risk
15648,2011-05-19 15:53:00,2,657.35,205,1,At Risk
15649,2011-01-07 13:34:00,2,816.0,337,1,At Risk
15651,2011-11-03 08:41:00,3,646.3,37,3,Loyal
15652,2011-09-09 14:22:00,1,337.74,92,1,At Risk
15653,2011-09-08 10:49:00,2,877.4399999999999,93,3,Loyal
15654,2011-11-30 13:08:00,2,922.53,10,0,Developing
15655,2011-04-10 15:25:00,1,560.67,244,1,At Risk
15656,2011-10-25 14:56:00,4,748.5,46,3,Loyal
15657,2011-11-17 12:19:00,1,30.0,23,0,Developing
15658,2011-06-02 15:22:00,5,1024.1000000000001,191,3,Loyal
15659,2011-10-27 09:23:00,1,306.45,44,0,Developing
15660,2011-11-14 16:58:00,9,1600.86,26,2,Champions
15661,2011-01-26 13:56:00,2,309.8,318,1,At Risk
15663,2011-08-25 15:50:00,1,138.14,107,1,At Risk
15664,2011-10-20 10:57:00,1,386.43,51,1,At Risk
15665,2011-06-24 14:57:00,2,2242.01,169,3,Loyal
15667,2011-10-31 10:56:00,1,301.32,40,0,Developing
15668,2011-05-06 10:39:00,1,76.32000000000001,218,1,At Risk
15669,2011-10-30 16:03:00,4,684.34,41,3,Loyal
15670,2011-02-16 10:50:00,1,173.05,297,1,At Risk
15671,2011-11-21 12:43:00,7,2657.13,19,2,Champions
15673,2011-09-12 16:12:00,4,2881.02,89,3,Loyal
15674,2011-09-27 15:17:00,5,2446.6,74,3,Loyal
15675,2011-09-19 13:48:00,3,323.69,82,1,At Risk
15676,2011-11-21 12:40:00,3,3435.76,19,3,Loyal
15677,2011-10-21 15:36:00,1,657.23,50,0,Developing
15678,2011-10-18 09:25:00,1,352.7,53,1,At Risk
15679,2011-11-15 16:19:00,4,781.28,25,3,Loyal
15680,2011-11-30 13:46:00,3,1333.68,10,0,Developing
15681,2011-11-14 16:30:00,5,1426.16,26,3,Loyal
15683,2011-08-14 12:56:00,1,193.75,118,1,At Risk
15687,2011-12-01 08:33:00,9,2993.1,9,2,Champions
15689,2011-08-12 09:37:00,2,254.1,120,1,At Risk
15690,2011-12-05 15:59:00,2,239.76,5,0,Developing
15691,2011-04-01 15:13:00,1,136.8,253,1,At Risk
15692,2011-11-11 14:12:00,1,191.04,29,0,Developing
15694,2011-12-09 09:44:00,14,6479.4,1,2,Champions
15695,2011-03-18 08:32:00,2,409.98,267,1,At Risk
15696,2011-11-06 14:02:00,8,2736.46,34,3,Loyal
15699,2011-11-22 08:26:00,1,309.65,18,0,Developing
15700,2011-06-20 16:53:00,2,696.68,173,1,At Risk
15701,2011-12-07 14:39:00,4,1542.14,3,2,Champions
15703,2011-03-20 10:51:00,1,211.5,265,1,At Risk
15704,2011-07-22 13:35:00,4,2293.62,141,3,Loyal
15705,2011-05-22 15:37:00,1,143.1,202,1,At Risk
15706,2011-10-07 10:09:00,4,1060.56,64,3,Loyal
15707,2011-11-04 14:35:00,4,945.58,36,3,Loyal
15708,2011-10-30 10:54:00,7,3364.2400000000002,41,3,Loyal
15709,2011-03-01 10:38:00,1,133.25,284,1,At Risk
15712,2011-11-30 14:09:00,5,1072.3600000000001,10,3,Loyal
15713,2011-07-19 13:34:00,2,356.7,144,1,At Risk
15714,2011-11-28 11:26:00,2,330.88,12,0,Developing
15716,2011-07-17 11:59:00,4,1118.81,146,3,Loyal
15717,2011-04-19 13:21:00,1,150.3,235,1,At Risk
15719,2011-11-07 12:29:00,13,5045.61,33,2,Champions
15720,2011-11-15 14:48:00,1,598.73,25,0,Developing
15721,2011-11-28 12:14:00,1,507.08,12,0,Developing
15722,2011-11-04 11:43:00,5,2222.56,36,3,Loyal
15723,2010-12-10 11:12:00,1,203.1,365,1,At Risk
15724,2011-05-22 14:40:00,2,218.25,202,1,At Risk
15725,2011-11-24 14:51:00,1,415.25,16,0,Developing
15727,2011-11-23 12:36:00,7,5178.96,17,2,Champions
15729,2011-05-11 12:36:00,1,85.0,213,1,At Risk
15730,2011-10-05 12:31:00,3,1120.88,66,3,Loyal
15732,2011-05-11 14:24:00,2,294.12,213,1,At Risk
15733,2011-03-02 09:05:00,1,162.3,283,1,At Risk
15734,2011-08-17 10:50:00,2,1339.45,115,3,Loyal
15737,2011-11-25 11:21:00,8,1205.1200000000001,15,2,Champions
15738,2011-11-21 08:26:00,16,4812.42,19,2,Champions
15739,2011-10-04 13:42:00,1,449.12,67,1,At Risk
15740,2011-10-21 14:29:00,1,154.88,50,1,At Risk
15743,2011-11-23 17:19:00,4,784.46,17,0,Developing
15744,2011-09-23 09:52:00,1,34.8,78,1,At Risk
15745,2011-11-20 13:45:00,4,1094.59,20,3,Loyal
15746,2011-07-28 15:21:00,1,196.88,135,1,At Risk
15747,2011-11-27 12:26:00,3,974.04,13,0,Developing
15748,2011-10-30 12:51:00,1,149.31,41,1,At Risk
15749,2011-04-18 13:20:00,3,44534.3,236,3,Loyal
15750,2011-12-07 12:34:00,8,2465.48,3,2,Champions
15752,2011-10-31 11:37:00,7,2637.38,40,3,Loyal
15753,2011-02-08 12:41:00,1,79.2,305,1,At Risk
15754,2011-10-19 14:40:00,3,458.57,52,3,Loyal
15755,2011-11-29 14:57:00,6,2364.25,11,2,Champions
15756,2011-10-09 13:30:00,4,532.96,62,3,Loyal
15757,2011-10-05 12:14:00,2,714.42,66,3,Loyal
15758,2011-11-15 10:48:00,1,205.25,25,0,Developing
15759,2011-05-05 15:13:00,3,253.04,219,1,At Risk
15762,2011-10-05 16:15:00,2,583.75,66,1,At Risk
15763,2011-11-08 09:44:00,2,1086.92,32,3,Loyal
15764,2011-09-12 17:58:00,6,3279.97,89,3,Loyal
15766,2011-10-06 17:03:00,1,315.06,65,1,At Risk
15768,2011-08-16 10:48:00,3,621.8299999999999,116,3,Loyal
15769,2011-12-02 13:52:00,26,56252.72,8,2,Champions
15773,2011-12-04 12:48:00,1,635.6800000000001,6,0,Developing
15774,2011-10-02 12:04:00,1,270.8,69,1,At Risk
15775,2011-04-08 12:56:00,1,104.9,246,1,At Risk
15776,2011-07-29 13:46:00,1,241.62,134,1,At Risk
15777,2011-04-12 16:43:00,4,1047.11,242,3,Loyal
15780,2011-06-09 12:01:00,3,475.28000000000003,184,1,At Risk
15781,2011-11-14 14:57:00,3,345.46,26,0,Developing
15782,2011-11-30 10:49:00,3,2614.7400000000002,10,3,Loyal
15783,2011-11-29 09:50:00,1,246.3,11,0,Developing
15785,2011-11-07 11:33:00,5,2328.9700000000003,33,3,Loyal
15786,2011-10-24 14:13:00,3,4932.2,47,3,Loyal
15787,2011-11-13 14:55:00,3,948.05,27,3,Loyal
15789,2010-12-16 14:35:00,1,351.3,359,1,At Risk
15790,2011-11-29 14:53:00,1,220.85,11,0,Developing
15791,2011-10-27 10:14:00,2,1612.69,44,3,Loyal
15793,2011-11-25 09:31:00,3,965.61,15,0,Developing
15795,2011-07-13 10:43:00,1,610.01,150,1,At Risk
15796,2011-12-08 19:55:00,8,2711.56,2,2,Champions
15797,2011-08-18 17:04:00,4,2207.4,114,3,Loyal
15799,2011-09-25 12:46:00,3,884.14,76,3,Loyal
15800,2011-08-24 14:23:00,2,699.08,108,1,At Risk
15801,2011-10-24 13:52:00,3,1063.95,47,3,Loyal
15802,2011-07-20 11:38:00,1,451.42,143,1,At Risk
15803,2011-10-19 14:56:00,1,415.82000000000005,52,1,At Risk
15804,2011-12-09 12:31:00,13,4206.39,1,2,Champions
15805,2011-11-16 16:32:00,17,5528.4800000000005,24,2,Champions
15806,2011-10-24 14:35:00,3,784.58,47,3,Loyal
15807,2011-10-20 14:10:00,3,903.9,51,3,Loyal
15808,2011-02-06 14:33:00,4,3734.9700000000003,307,3,Loyal
15809,2011-11-03 16:40:00,5,515.77,37,3,Loyal
15810,2011-09-22 09:38:00,4,1391.98,79,3,Loyal
15811,2011-11-17 15:31:00,6,2218.62,23,3,Loyal
15812,2011-08-24 14:19:00,5,1801.14,108,3,Loyal
15813,2011-05-16 08:13:00,2,1303.9099999999999,208,3,Loyal
15814,2011-11-23 08:17:00,4,1945.33,17,3,Loyal
15815,2011-10-07 12:42:00,5,2100.6,64,3,Loyal
15819,2011-10-21 14:50:00,4,1905.45,50,3,Loyal
15820,2011-01-24 12:00:00,1,206.98,320,1,At Risk
15821,2011-10-26 15:48:00,2,570.96,45,0,Developing
15822,2011-12-06 14:50:00,2,885.47,4,0,Developing
15823,2010-12-02 15:08:00,1,15.0,373,1,At Risk
15825,2011-06-20 13:27:00,1,532.94,173,1,At Risk
15826,2011-10-14 16:05:00,3,1654.31,57,3,Loyal
15827,2011-09-27 15:35:00,14,1836.0900000000001,74,3,Loyal
15829,2011-09-01 16:45:00,2,636.14,100,1,At Risk
15830,2011-11-02 10:40:00,1,576.0,38,0,Developing
15831,2011-10-12 13:14:00,3,801.76,59,3,Loyal
15832,2011-03-30 15:29:00,1,836.79,255,1,At Risk
15834,2011-09-30 14:41:00,4,2233.75,71,3,Loyal
15835,2011-10-26 15:47:00,4,954.09,45,3,Loyal
15836,2011-10-20 17:13:00,1,137.37,51,1,At Risk
15837,2011-10-06 09:01:00,1,391.98,65,1,At Risk
15838,2011-11-28 14:00:00,19,33643.08,12,2,Champions
15839,2011-11-06 13:54:00,3,1048.49,34,3,Loyal
15840,2011-10-12 09:08:00,2,355.56,59,1,At Risk
15841,2011-09-28 12:15:00,4,1224.06,73,3,Loyal
15843,2011-02-09 10:19:00,1,118.95000000000002,304,1,At Risk
15844,2011-10-24 15:19:00,1,130.73999999999998,47,1,At Risk
15845,2011-11-22 09:42:00,8,3711.77,18,2,Champions
15847,2011-11-01 14:41:00,2,389.27,39,0,Developing
15850,2011-11-20 14:14:00,2,238.85,20,0,Developing
15852,2011-06-06 11:22:00,2,160.71,187,1,At Risk
15853,2011-10-19 10:38:00,1,110.8,52,1,At Risk
15854,2011-12-05 13:39:00,12,2974.65,5,2,Champions
15855,2011-07-26 10:20:00,5,712.24,137,3,Loyal
15856,2011-12-05 17:09:00,27,16387.57,5,2,Champions
15857,2011-11-21 12:18:00,1,297.0,19,0,Developing
15858,2011-11-24 12:48:00,5,1438.85,16,3,Loyal
15860,2011-10-30 11:25:00,8,977.21,41,3,Loyal
15861,2011-11-27 15:59:00,8,3165.36,13,2,Champions
15862,2011-12-01 13:28:00,4,832.88,9,0,Developing
15863,2011-11-14 12:49:00,2,68.84,26,0,Developing
15864,2011-11-17 13:32:00,6,1936.3200000000002,23,3,Loyal
15865,2011-10-30 12:43:00,3,895.13,41,3,Loyal
15866,2011-08-30 14:09:00,1,230.53,102,1,At Risk
15867,2011-12-04 13:32:00,15,3812.64,6,2,Champions
15869,2011-03-07 17:23:00,2,149.64,278,1,At Risk
15870,2011-11-07 10:58:00,1,354.09000000000003,33,0,Developing
15872,2011-11-25 11:55:00,2,360.93,15,0,Developing
15874,2011-10-07 12:31:00,7,4405.88,64,3,Loyal
15877,2011-12-08 11:53:00,2,493.28,2,0,Developing
15880,2010-12-05 13:00:00,1,343.28000000000003,370,1,At Risk
15881,2011-01-31 16:59:00,5,501.39000000000004,313,1,At Risk
15882,2011-05-25 11:35:00,4,516.36,199,1,At Risk
15883,2011-12-07 17:05:00,2,396.48,3,0,Developing
15885,2011-09-08 10:43:00,3,379.35,93,1,At Risk
15886,2011-10-10 14:25:00,1,181.09,61,1,At Risk
15888,2011-09-20 12:30:00,1,168.31,81,1,At Risk
15889,2011-07-06 11:10:00,2,446.87,157,1,At Risk
15891,2011-04-27 12:35:00,1,524.52,227,1,At Risk
15894,2011-03-31 13:50:00,2,263.55,254,1,At Risk
15895,2011-07-13 10:27:00,1,179.17,150,1,At Risk
15897,2011-05-29 13:50:00,2,222.05,195,1,At Risk
15898,2011-12-08 15:23:00,5,1388.88,2,2,Champions
15899,2010-12-06 10:36:00,1,56.25,369,1,At Risk
15900,2011-11-16 12:19:00,1,351.11,24,0,Developing
15901,2011-11-23 12:43:00,3,363.88,17,0,Developing
15903,2011-11-30 08:08:00,7,5126.76,10,2,Champions
15904,2011-12-01 14:50:00,1,164.68,9,0,Developing
15906,2011-11-20 12:24:00,7,1567.69,20,3,Loyal
15907,2011-12-06 12:21:00,3,967.45,4,0,Developing
15909,2011-06-19 10:38:00,1,191.94,174,1,At Risk
15910,2011-12-09 10:51:00,8,1232.18,1,2,Champions
15912,2011-06-14 14:29:00,2,264.62,179,1,At Risk
15916,2011-11-23 13:46:00,8,1528.09,17,2,Champions
15917,2011-04-06 10:40:00,1,123.1,248,1,At Risk
15918,2011-06-02 11:42:00,2,334.23,191,1,At Risk
15919,2011-11-20 11:28:00,2,639.89,20,0,Developing
15920,2011-07-08 15:31:00,4,167.5,155,1,At Risk
15921,2011-06-20 11:03:00,1,336.03000000000003,173,1,At Risk
15922,2010-12-01 13:51:00,1,369.5,374,1,At Risk
15923,2010-12-02 12:16:00,1,127.08,373,1,At Risk
15925,2011-05-29 15:35:00,1,207.15,195,1,At Risk
15930,2011-10-03 14:52:00,1,426.63,68,1,At Risk
15932,2011-12-05 17:13:00,8,2495.87,5,2,Champions
15933,2011-11-18 13:14:00,3,1107.46,22,3,Loyal
15935,2011-04-14 13:27:00,2,416.86,240,1,At Risk
15937,2011-10-06 15:48:00,1,145.35,65,1,At Risk
15938,2011-08-19 12:56:00,5,404.58,113,3,Loyal
15939,2011-09-11 11:30:00,15,6115.01,90,2,Champions
15940,2011-02-01 16:18:00,1,35.8,312,1,At Risk
15942,2011-07-29 09:01:00,1,337.44,134,1,At Risk
15944,2011-03-08 10:33:00,1,325.1,277,1,At Risk
15945,2010-12-09 13:14:00,1,181.0,366,1,At Risk
15947,2011-09-18 10:46:00,1,1708.24,83,3,Loyal
15948,2011-12-01 15:32:00,2,955.24,9,0,Developing
15949,2011-11-23 09:09:00,2,364.72,17,0,Developing
15950,2011-11-08 11:09:00,4,1765.51,32,3,Loyal
15951,2011-12-01 08:34:00,2,708.22,9,0,Developing
15952,2011-11-06 11:18:00,4,806.57,34,3,Loyal
15953,2011-11-24 15:32:00,8,1659.3799999999999,16,2,Champions
15955,2011-11-15 14:15:00,14,4416.26,25,2,Champions
15957,2011-11-08 12:14:00,1,428.89,32,0,Developing
15958,2011-09-26 13:41:00,1,104.35,75,1,At Risk
15963,2011-11-20 11:33:00,2,470.76,20,0,Developing
15965,2011-11-22 16:44:00,4,845.64,18,3,Loyal
15967,2011-11-16 15:41:00,2,418.83,24,0,Developing
15969,2011-12-07 11:06:00,3,666.1,3,0,Developing
15970,2011-02-09 12:08:00,1,314.1,304,1,At Risk
15971,2011-11-22 12:50:00,12,4199.85,18,2,Champions
15973,2010-12-08 11:42:00,1,307.82000000000005,367,1,At Risk
15974,2011-10-31 13:13:00,7,3442.15,40,3,Loyal
15975,2011-09-16 13:33:00,1,371.01,85,1,At Risk
15976,2011-06-27 13:00:00,2,430.94,166,1,At Risk
15977,2011-11-22 13:29:00,2,1054.73,18,0,Developing
15978,2011-09-23 15:21:00,1,1098.78,78,1,At Risk
15980,2011-09-12 09:41:00,3,2398.86,89,3,Loyal
15981,2011-11-15 08:00:00,8,3408.48,25,2,Champions
15983,2011-11-17 17:34:00,4,1475.02,23,3,Loyal
15984,2011-12-07 12:16:00,10,2837.67,3,2,Champions
15985,2011-08-08 16:31:00,2,1142.42,124,3,Loyal
15986,2011-11-09 15:17:00,1,168.12,31,0,Developing
15987,2011-11-27 15:38:00,7,1451.28,13,2,Champions
15988,2011-11-20 13:23:00,1,158.03,20,0,Developing
15990,2011-10-26 15:58:00,2,792.11,45,3,Loyal
15992,2011-12-06 11:00:00,1,41.989999999999995,4,0,Developing
15993,2011-12-01 10:45:00,7,2797.57,9,2,Champions
15994,2011-10-16 12:28:00,1,427.07,55,1,At Risk
15996,2011-09-12 15:14:00,6,1060.68,89,3,Loyal
15998,2011-11-03 12:45:00,5,3089.97,37,3,Loyal
16000,2011-12-07 12:17:00,3,12393.7,3,2,Champions
16003,2011-11-10 09:57:00,5,2735.37,30,3,Loyal
16005,2011-11-27 13:47:00,4,615.39,13,0,Developing
16006,2011-05-12 13:12:00,1,101.4,212,1,At Risk
16007,2011-10-23 11:05:00,4,1701.94,48,3,Loyal
16008,2011-11-16 10:32:00,3,478.78,24,0,Developing
16009,2011-11-17 16:51:00,4,992.71,23,3,Loyal
16010,2011-04-08 10:14:00,3,407.5,246,1,At Risk
16011,2011-12-01 16:31:00,16,3362.71,9,2,Champions
16012,2011-11-04 13:25:00,3,1415.29,36,3,Loyal
16013,2011-12-06 10:36:00,47,37130.6,4,2,Champions
16014,2011-11-02 12:04:00,3,662.38,38,3,Loyal
16015,2011-12-06 10:58:00,3,705.39,4,0,Developing
16016,2011-12-06 14:35:00,8,1508.76,4,2,Champions
16017,2011-10-23 12:56:00,1,211.88,48,1,At Risk
16018,2011-10-31 14:13:00,2,408.90000000000003,40,0,Developing
16019,2011-10-24 11:51:00,9,3786.2400000000002,47,2,Champions
16020,2011-11-23 11:18:00,3,851.01,17,0,Developing
16022,2011-03-24 13:16:00,1,628.28,261,1,At Risk
16023,2011-10-24 16:34:00,3,719.81,47,3,Loyal
16024,2011-11-27 13:26:00,1,251.24,13,0,Developing
16025,2011-11-10 11:45:00,1,439.65999999999997,30,0,Developing
16026,2011-10-27 13:53:00,1,236.09,44,1,At Risk
16027,2011-09-09 10:47:00,6,934.62,92,3,Loyal
16029,2011-11-01 10:27:00,63,81024.84,39,2,Champions
16030,2011-02-03 11:28:00,1,331.24,310,1,At Risk
16031,2011-09-08 13:07:00,2,548.94,93,1,At Risk
16033,2011-12-04 12:44:00,20,8816.4,6,2,Champions
16034,2011-05-27 16:17:00,3,437.7,197,1,At Risk
16036,2011-09-13 14:53:00,2,758.92,88,3,Loyal
16037,2011-03-15 09:13:00,3,855.02,270,1,At Risk
16038,2011-12-02 12:40:00,3,471.78000000000003,8,0,Developing
16040,2011-10-05 13:47:00,3,1313.55,66,3,Loyal
16041,2011-11-09 12:25:00,3,3166.4,31,3,Loyal
16042,2011-11-17 17:50:00,5,1197.27,23,3,Loyal
16043,2011-11-02 12:50:00,4,773.99,38,3,Loyal
16045,2011-08-12 12:41:00,4,1340.7,120,3,Loyal
16048,2010-12-01 15:28:00,2,256.44,374,1,At Risk
16049,2011-10-30 13:19:00,3,1111.79,41,3,Loyal
16050,2011-06-19 11:44:00,1,137.9,174,1,At Risk
16052,2011-10-16 15:13:00,1,362.06,55,1,At Risk
16053,2011-11-07 11:21:00,2,1511.95,33,3,Loyal
16054,2011-07-17 13:08:00,1,783.9,146,1,At Risk
16055,2011-05-03 09:26:00,1,134.8,221,1,At Risk
16056,2011-10-25 15:19:00,1,664.85,46,0,Developing
16057,2011-11-23 15:23:00,7,2263.12,17,2,Champions
16059,2011-10-05 09:56:00,6,1459.8600000000001,66,3,Loyal
16062,2011-11-30 12:15:00,4,1153.62,10,0,Developing
16063,2011-03-24 14:56:00,1,335.32,261,1,At Risk
16065,2010-12-09 13:03:00,1,372.09,366,1,At Risk
16066,2011-11-23 11:54:00,5,1521.87,17,3,Loyal
16070,2011-11-17 15:50:00,2,852.15,23,0,Developing
16071,2011-10-26 11:14:00,1,326.24,45,0,Developing
16072,2011-02-24 14:32:00,1,584.3199999999999,289,1,At Risk
